"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",106,367,2,"681;648",4.5328324427274e-15,4.5328324427274e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",245,308,2,"648;681",4.20670442924376e-17,4.20670442924376e-17,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",245,328,2,"620;705",1.69482483602934e-15,1.69482483602934e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",316,378,2,"604;716",1.83499049288827e-14,1.83499049288827e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",316,379,2,"705;620",2.72351585728359e-15,2.72351585728359e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",316,399,2,"681;648",1.83533743758346e-15,1.83533743758346e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",316,400,2,"553;740",1.89050164411952e-14,1.89050164411952e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",371,332,2,"627;224",6.60062282609175e-15,6.60062282609175e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",385,321,2,"648;681",1.12670289764694e-15,1.12670289764694e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",385,341,2,"620;705",2.35055030994857e-15,2.35055030994857e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",405,365,2,"705;620",1.50400525367189e-15,1.50400525367189e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",405,385,2,"648;681",2.55004350968591e-16,2.55004350968591e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",406,630,2,"738;569",3.32633226518553e-15,3.32633226518553e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",406,658,2,"793;723",1.57512891618694e-15,1.57512891618694e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",407,340,2,"681;648",3.67761376907083e-16,3.67761376907083e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",407,360,2,"620;705",1.42247325030098e-15,1.42247325030098e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",410,335,2,"681;648",5.56846235788555e-16,5.56846235788555e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",410,355,2,"620;705",1.2941037130787e-15,1.2941037130787e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",411,351,2,"705;620",1.19262238973405e-15,1.19262238973405e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",411,371,2,"648;681",7.05165092984572e-16,7.05165092984572e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",414,354,2,"705;620",1.14925430283463e-15,1.14925430283463e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",414,374,2,"648;681",7.65013052905772e-16,7.65013052905772e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",415,349,2,"705;620",1.10848830114918e-15,1.10848830114918e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",415,369,2,"648;681",8.23126289350995e-16,8.23126289350995e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",417,351,2,"705;620",1.09027370465142e-15,1.09027370465142e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",417,371,2,"648;681",8.48279779752659e-16,8.48279779752659e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",418,351,2,"681;648",8.50014503228635e-16,8.50014503228635e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",418,371,2,"620;705",1.08593689596148e-15,1.08593689596148e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",424,322,2,"681;648",9.05091973590899e-16,9.05091973590899e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",424,342,2,"620;705",1.046905617752e-15,1.046905617752e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",427,305,2,"681;648",8.94683632735038e-16,8.94683632735038e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",432,338,2,"705;620",1.04170144732407e-15,1.04170144732407e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",432,358,2,"648;681",9.16801357053743e-16,9.16801357053743e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",441,335,2,"681;648",9.21138165743685e-16,9.21138165743685e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",441,355,2,"620;705",1.03736463863413e-15,1.03736463863413e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",442,309,2,"705;620",1.03671411733064e-15,1.03671411733064e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",442,329,2,"648;681",9.21138165743685e-16,9.21138165743685e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",451,328,2,"681;648",9.26342336171615e-16,9.26342336171615e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",451,348,2,"620;705",1.0321604682062e-15,1.0321604682062e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",453,292,2,"681;648",9.25691814868124e-16,9.25691814868124e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",453,312,2,"620;705",1.03367835124768e-15,1.03367835124768e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",456,318,2,"681;648",9.31112825730551e-16,9.31112825730551e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",456,339,2,"620;705",1.02977522342673e-15,1.02977522342673e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",467,317,2,"705;620",1.02738997864726e-15,1.02738997864726e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",467,339,2,"648;681",9.34148591813511e-16,9.34148591813511e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",472,338,2,"705;620",1.02522157430229e-15,1.02522157430229e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",472,360,2,"648;681",9.36750677027476e-16,9.36750677027476e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",486,343,2,"705;620",1.02088476561235e-15,1.02088476561235e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",486,347,2,"249;610",1.03129310646821e-15,1.03129310646821e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",486,364,2,"648;681",9.44556932669371e-16,9.44556932669371e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",487,290,2,"681;648",9.45207453972863e-16,9.45207453972863e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",487,312,2,"620;705",1.01958372300537e-15,1.01958372300537e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",489,349,2,"705;620",1.01915004213637e-15,1.01915004213637e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",489,371,2,"648;681",9.47159017883337e-16,9.47159017883337e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",491,306,2,"705;620",1.01828268039839e-15,1.01828268039839e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",491,328,2,"648;681",9.47159017883337e-16,9.47159017883337e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",499,313,2,"705;620",1.01437955257744e-15,1.01437955257744e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",499,335,2,"648;681",9.51495826573279e-16,9.51495826573279e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",501,332,2,"681;648",9.52796869180261e-16,9.52796869180261e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",501,354,2,"620;705",1.01307850997046e-15,1.01307850997046e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",505,346,2,"681;648",9.54965273525232e-16,9.54965273525232e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",505,368,2,"620;705",1.01221114823247e-15,1.01221114823247e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",519,311,2,"705;620",1.00700697780454e-15,1.00700697780454e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",519,333,2,"648;681",9.62337848298134e-16,9.62337848298134e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,335,2,"743;628",4.85028683883115e-14,4.85028683883115e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,355,2,"673;591",6.12704331715008e-14,6.12704331715008e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,379,3,"695;604;716",1.42247325030098e-14,4.02872180060854e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,380,3,"705;620;649",9.99200722162641e-16,6.63774590847765e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,382,2,"565;610",7.00689506416552e-14,7.00689506416552e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,384,2,"793;722",1.90680804479371e-14,1.90680804479371e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,388,2,"249;288",2.14966933143046e-14,2.14966933143046e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,393,2,"572;633",1.49741330446318e-14,1.49741330446318e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,397,2,"648;681",9.57567358739198e-16,9.57567358739198e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,398,2,"553;740",1.24483756636096e-14,1.24483756636096e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,400,2,"569;602",4.60048665829049e-14,4.60048665829049e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",520,413,2,"684;622",4.01484401280072e-14,4.01484401280072e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",522,346,2,"681;648",9.64506252643105e-16,9.64506252643105e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",522,368,2,"620;705",1.00613961606655e-15,1.00613961606655e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",524,350,2,"705;620",1.00787433954252e-15,1.00787433954252e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",524,361,2,"249;288",1.76941794549634e-16,1.76941794549634e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",524,371,2,"648;681",9.67975699595058e-16,9.67975699595058e-16,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,361,2,"622;684",6.77374822899424e-14,6.77374822899424e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,375,2,"602;569",7.34412530789541e-14,7.34412530789541e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,377,2,"740;553",1.80688797257744e-14,1.80688797257744e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,378,2,"648;681",4.05231403988182e-15,4.05231403988182e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,382,2,"633;572",2.71033195886616e-14,2.71033195886616e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,384,3,"350;539;588",4.29656310529936e-14,9.72832925327793e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,389,2,"722;793",2.94070323647588e-14,2.94070323647588e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,394,3,"649;620;705",3.44169137633799e-15,9.80882042256326e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,395,3,"716;604;695",1.52794443764037e-14,6.21169782277775e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,397,2,"562;534",5.5275228838525e-14,5.5275228838525e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,413,2,"567;533",3.05311331771918e-14,3.05311331771918e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,419,2,"591;673",7.30110416569119e-14,7.30110416569119e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,439,2,"628;743",2.69645417105835e-14,2.69645417105835e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Ichino-Yaguchi","low",800,480,2,"641;736",2.12191375581483e-14,2.12191375581483e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,291,2,"307;359",7.9658502016855e-15,7.9658502016855e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,353,2,"343;335",1.00253139123652e-13,1.00253139123652e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,380,2,"302;771",6.97497615220755e-14,6.97497615220755e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,400,2,"297;547",1.55431223447522e-15,1.55431223447522e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,407,2,"276;279",1.32865940472016e-13,1.32865940472016e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,431,3,"597;624;721",2.52575738102223e-14,7.20534742981727e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,438,2,"745;777",4.27713420236842e-14,4.27713420236842e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,439,2,"792;754",1.18460796727504e-13,1.18460796727504e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,443,2,"651;757",1.21458398893992e-13,1.21458398893992e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,452,2,"639;787",8.28781487882679e-14,8.28781487882679e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,453,2,"785;690",6.35602681597902e-14,6.35602681597902e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,457,2,"611;614",8.73467964623842e-14,8.73467964623842e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,467,2,"741;728",1.34975364218803e-13,1.34975364218803e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,482,3,"715;631;668",1.70419234279962e-14,1.3747336602421e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,489,2,"628;791",4.19109191795997e-15,4.19109191795997e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,491,2,"778;744",3.58046925441613e-14,3.58046925441613e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,493,3,"531;673;689",6.99440505513849e-15,4.24660306919122e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,494,2,"622;693",1.18988152664201e-13,1.18988152664201e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,497,5,"623;602;659;571;698",2.12607709215717e-14,1.84574577843932e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,498,2,"649;609",6.4170890823334e-14,6.4170890823334e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,500,2,"588;675",4.89053242347381e-14,4.89053242347381e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,501,4,"615;714;574;790",1.27398092075737e-14,1.26620935958499e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,504,2,"752;565",1.07802655691103e-13,1.07802655691103e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,505,4,"648;598;591;770",9.18709552877317e-15,2.3125945602942e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,508,4,"681;751;705;567",1.00752739484733e-14,1.18766108059276e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,509,2,"589;677",1.02473585172902e-13,1.02473585172902e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,510,2,"553;691",4.82947015711943e-15,4.82947015711943e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,512,2,"658;592",1.42386102908176e-14,1.42386102908176e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,513,3,"738;702;558",9.3119956190435e-14,1.93206561860393e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,515,5,"587;556;530;590;765",2.56183962932255e-14,2.59126053947512e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,516,2,"608;586",3.23630011678233e-14,3.23630011678233e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,517,3,"563;540;775",9.90874049477952e-15,8.92619311798626e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,519,6,"572;610;652;585;758;731",1.50712775592865e-14,4.13641343399718e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,520,6,"561;618;687;772;794;776",8.57647286522933e-15,2.59375854128052e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,521,5,"726;577;737;723;606",1.75415237890775e-14,1.76858527822787e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,522,7,"573;568;716;724;748;695;604",7.7715611723761e-16,1.34559030584569e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,523,6,"569;633;620;645;722;793",3.70536934468646e-14,3.39006600569292e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,524,4,"539;656;654;746",4.13280520916715e-14,2.1271873151818e-13,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,526,3,"701;749;682",1.53765888910584e-14,7.24142967811758e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",1,527,2,"717;779",2.54518628395317e-14,2.54518628395317e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,628,2,"659;763",1.00475183728577e-14,1.00475183728577e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,664,2,"636;676",4.15292800148848e-14,4.15292800148848e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,671,2,"774;725",2.6402491304367e-14,2.6402491304367e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,676,2,"476;661",1.92901250528621e-14,1.92901250528621e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,682,2,"602;564",3.95725119339829e-14,3.95725119339829e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,688,2,"571;562",5.03971864240782e-14,5.03971864240782e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,691,2,"588;649",5.39637778906865e-14,5.39637778906865e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,698,2,"631;648",1.53210777398272e-14,1.53210777398272e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,702,3,"681;693;565",5.91193760612896e-15,3.13499226578529e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,709,2,"568;678",4.70803951380105e-14,4.70803951380105e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,716,3,"717;677;635",2.90045765183322e-15,3.01564329063808e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,717,2,"572;652",4.59077220682502e-14,4.59077220682502e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,718,2,"738;598",1.96231919602496e-14,1.96231919602496e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,720,2,"751;775",4.29170587956662e-14,4.29170587956662e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,727,2,"614;749",2.6999236180103e-14,2.6999236180103e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,728,2,"790;610",3.8143099789778e-14,3.8143099789778e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,729,3,"702;573;628",8.29197821516914e-15,4.99739138959399e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,736,2,"783;599",2.26832441718727e-14,2.26832441718727e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,737,2,"563;633",2.51812459772793e-14,2.51812459772793e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,739,2,"590;606",2.24750773547555e-14,2.24750773547555e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,743,2,"722;786",5.07163755436579e-14,5.07163755436579e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",2,746,4,"682;695;737;604",2.34257058195908e-14,9.83518821939811e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,644,2,"787;622",1.21708199074533e-14,1.21708199074533e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,675,2,"701;755",4.10782519111308e-15,4.10782519111308e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,680,2,"648;577",1.11091691401555e-14,1.11091691401555e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,703,2,"572;652",1.52135248843166e-14,1.52135248843166e-14,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,716,2,"610;573",9.93649607039515e-15,9.93649607039515e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,738,2,"716;793",5.28396770782535e-15,5.28396770782535e-15,"tolerance_near_tie"
"ScenarioII",67,"IMDS","Wasserstein","low",3,740,2,"604;737",9.29117893733178e-15,9.29117893733178e-15,"tolerance_near_tie"
