"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep"
"C-PCA","Hausdorff",0.946093145869947,0.0310333919156415,0.936474446037462,0.041456677724655,0.351,0.0506666666666667,FALSE,0,34
"C-PCA","Ichino-Yaguchi",0.926356180433509,0.0563280609256005,0.917682345122534,0.0723801172364762,0.342666666666667,0.071,FALSE,0,34
"C-PCA","Wasserstein",0.921067369654364,0.057038078500293,0.913665849790976,0.0724698123672922,0.322666666666667,0.0643333333333333,FALSE,0,34
"C-PCA","Centers-Euclidean",0.828891036906854,0.143574692442882,0.828763198621766,0.158469563973218,0.203333333333333,0.037,FALSE,0,34
"V-PCA","Int-Euclidean",0.928562390158172,0.0538418277680141,0.921648389437694,0.0637808709850698,0.330333333333333,0.06,FALSE,0,34
"V-PCA","Hausdorff",0.946072642062097,0.0310931458699473,0.936415471634794,0.0415188253692943,0.349333333333333,0.0513333333333333,FALSE,0,34
"V-PCA","Ichino-Yaguchi",0.926092560046866,0.0569256004686584,0.917913185810588,0.0720488197213227,0.342333333333333,0.067,FALSE,0,34
"V-PCA","Wasserstein",0.920817223198594,0.057618043350908,0.913658451700478,0.0724925086465854,0.321333333333333,0.0626666666666667,FALSE,0,34
"V-PCA","Centers-Euclidean",0.828817809021675,0.143550087873462,0.829936083046521,0.156106333849311,0.204666666666667,0.0373333333333333,FALSE,0,34
"MR-PCA","Int-Euclidean",0.728786174575278,0.221928529584066,0.735837372807419,0.247860782029902,0.128666666666667,0.032,FALSE,0,34
"MR-PCA","Hausdorff",0.759117164616286,0.178358523725835,0.785600983167694,0.166943011982327,0.154666666666667,0.0206666666666667,FALSE,0,34
"MR-PCA","Ichino-Yaguchi",0.710871118922086,0.254721734036321,0.73466893736923,0.249516816724014,0.129,0.021,FALSE,0,34
"MR-PCA","Wasserstein",0.739006444053896,0.225825424721734,0.756534101297805,0.226208866256064,0.146666666666667,0.018,FALSE,0,34
"MR-PCA","Centers-Euclidean",0.828891036906854,0.143574692442882,0.828763198621766,0.158469563973218,0.203333333333333,0.037,FALSE,0,34
"SPCA","Int-Euclidean",0.928432337434095,0.0540105448154657,0.921726967475268,0.0636030665768272,0.329666666666667,0.0586666666666667,FALSE,0,34
"SPCA","Hausdorff",0.946093145869947,0.0310333919156415,0.936474446037462,0.041456677724655,0.351,0.0506666666666667,FALSE,0,34
"SPCA","Ichino-Yaguchi",0.926356180433509,0.0563280609256005,0.917682345122534,0.0723801172364762,0.342666666666667,0.071,FALSE,0,34
"SPCA","Wasserstein",0.921067369654364,0.057038078500293,0.913665849790976,0.0724698123672922,0.322666666666667,0.0643333333333333,FALSE,0,34
"SPCA","Centers-Euclidean",0.828891036906854,0.143574692442882,0.828763198621766,0.158469563973218,0.203333333333333,0.037,FALSE,0,34
"IMDS","Int-Euclidean",0.534775629759813,-0.0110345635618043,0.52377327638999,0.00215914015735413,0.035,0.005,TRUE,0,34
"IMDS","Hausdorff",0.587653778558875,-0.0628717047451669,0.592415224008316,-0.0998310643962404,0.0486666666666667,-0.006,TRUE,0,34
"IMDS","Ichino-Yaguchi",0.574167545401289,-0.0468306971294669,0.580414408974856,-0.0792940864555686,0.0496666666666667,-0.00333333333333333,FALSE,0,34
"IMDS","Wasserstein",0.56774985354423,-0.0505905096660808,0.575629975269591,-0.086984790698824,0.0456666666666667,0.00266666666666666,FALSE,0,34
"IMDS","Centers-Euclidean",0.508660808435852,0.00949970708845926,0.507920707484046,0.00337730123369567,0.0283333333333333,0.00166666666666667,FALSE,0,34
"Int-UMAP","Int-Euclidean",0.79222144112478,-0.0811810193321616,0.793184752840988,-0.0705949867075396,0.183,0.0166666666666667,FALSE,0,34
"Int-UMAP","Hausdorff",0.900670767428237,-0.0082425307557118,0.899229872442428,-0.00401230118687233,0.282,0.0103333333333333,FALSE,0,34
"Int-UMAP","Ichino-Yaguchi",0.871042179261863,0.0284018746338606,0.87493313394259,0.0349640051195584,0.282666666666667,0.023,FALSE,0,34
"Int-UMAP","Wasserstein",0.855555946104277,0.00814997070884593,0.861280439979901,0.0195024396504491,0.266333333333333,0.0166666666666667,FALSE,0,34
"Int-UMAP","Centers-Euclidean",0.600431165787932,-0.0762858816637375,0.60540516404832,-0.0744863423941904,0.109,0.0146666666666667,FALSE,0,34
"C-PCA","Int-Euclidean",0.933652021089631,0.0494340949033393,0.927464063073058,0.0562499664176739,0.349333333333333,0.053,FALSE,0,35
"C-PCA","Hausdorff",0.946814879906268,0.0330251903925015,0.938968607318291,0.0417203791985776,0.357333333333333,0.0853333333333333,FALSE,0,35
"C-PCA","Ichino-Yaguchi",0.924393673110721,0.0602647920328061,0.919842235221205,0.0703280521191561,0.343666666666667,0.0826666666666667,FALSE,0,35
"C-PCA","Wasserstein",0.92015172817809,0.0605682483889864,0.916460876474917,0.0716879927870537,0.326,0.079,FALSE,0,35
"C-PCA","Centers-Euclidean",0.839698886936145,0.134490919742238,0.839801290113993,0.152138571654245,0.226,0.0463333333333333,FALSE,0,35
"V-PCA","Int-Euclidean",0.933297012302285,0.0500292911540715,0.927380627687833,0.0564482779213438,0.348333333333333,0.052,FALSE,0,35
"V-PCA","Hausdorff",0.946879906268307,0.0328646748681898,0.939181683531519,0.0412942697574995,0.358333333333333,0.0856666666666667,FALSE,0,35
"V-PCA","Ichino-Yaguchi",0.924335090802578,0.0603022847100175,0.919669476221641,0.0705507056279987,0.343666666666667,0.0843333333333333,FALSE,0,35
"V-PCA","Wasserstein",0.920185705916813,0.0605729349736379,0.916366595725442,0.0718631152147818,0.326,0.08,FALSE,0,35
"V-PCA","Centers-Euclidean",0.839325717633275,0.135131810193322,0.839002436042748,0.153723359620427,0.225,0.046,FALSE,0,35
"MR-PCA","Int-Euclidean",0.739035149384886,0.2180820152314,0.745651348213336,0.240097919154637,0.135666666666667,0.0323333333333333,FALSE,0,35
"MR-PCA","Hausdorff",0.73336496777973,0.211524311657879,0.748303012522715,0.229462334293289,0.135333333333333,0.0366666666666667,FALSE,0,35
"MR-PCA","Ichino-Yaguchi",0.721022847100176,0.247592267135325,0.732200457548639,0.269000596115074,0.138333333333333,0.036,FALSE,0,35
"MR-PCA","Wasserstein",0.748435266549502,0.216331575864089,0.75776517948007,0.235194437446527,0.151,0.0343333333333333,FALSE,0,35
"MR-PCA","Centers-Euclidean",0.839698886936145,0.134490919742238,0.839801290113993,0.152138571654245,0.226,0.0463333333333333,FALSE,0,35
"SPCA","Int-Euclidean",0.933652021089631,0.0494340949033393,0.927464063073058,0.0562499664176739,0.349333333333333,0.053,FALSE,0,35
"SPCA","Hausdorff",0.946814879906268,0.0330251903925015,0.938968607318291,0.0417203791985776,0.357333333333333,0.0853333333333333,FALSE,0,35
"SPCA","Ichino-Yaguchi",0.924393673110721,0.0602647920328061,0.919842235221205,0.0703280521191561,0.343666666666667,0.0826666666666667,FALSE,0,35
"SPCA","Wasserstein",0.92015172817809,0.0605682483889864,0.916460876474917,0.0716879927870537,0.326,0.079,FALSE,0,35
"SPCA","Centers-Euclidean",0.839698886936145,0.134490919742238,0.839801290113993,0.152138571654245,0.226,0.0463333333333333,FALSE,0,35
"IMDS","Int-Euclidean",0.461955477445811,-0.0329607498535442,0.44949713172393,-0.0205326272063971,0.0346666666666667,0.00833333333333333,TRUE,0,35
"IMDS","Hausdorff",0.56818453427065,-0.0785764499121265,0.572904359223887,-0.0974256610114798,0.054,0.00133333333333333,FALSE,0,35
"IMDS","Ichino-Yaguchi",0.557859402460457,-0.0524545987111893,0.559350621438067,-0.0688129265627065,0.053,-0.005,FALSE,0,35
"IMDS","Wasserstein",0.551390158172232,-0.0587990626830698,0.5520087650255,-0.0738661094533596,0.0503333333333333,-0.005,FALSE,0,35
"IMDS","Centers-Euclidean",0.508900995899238,0.0161476274165202,0.504675676862337,0.0248467379394929,0.03,0.000999999999999999,FALSE,0,35
"Int-UMAP","Int-Euclidean",0.774875805506737,-0.0986748681898066,0.774783085039047,-0.0879183256335776,0.156333333333333,0.00699999999999999,FALSE,0,35
"Int-UMAP","Hausdorff",0.901555360281195,-0.0124956063268893,0.903956625144327,-0.00986843404116435,0.301666666666667,-0.00233333333333333,FALSE,0,35
"Int-UMAP","Ichino-Yaguchi",0.871653778558875,0.0226045694200351,0.881048953743589,0.0184011312523191,0.314666666666667,0.00600000000000001,FALSE,0,35
"Int-UMAP","Wasserstein",0.856567662565905,0.00505096660808446,0.868909741914259,0.00463581636830976,0.284666666666667,0.01,FALSE,0,35
"Int-UMAP","Centers-Euclidean",0.608369654364382,-0.116493263034564,0.609985912310137,-0.132396173810146,0.123,-0.0113333333333333,FALSE,0,35
"C-PCA","Int-Euclidean",0.929972466315173,0.0533462214411248,0.924443542774979,0.0600184284453893,0.347666666666667,0.0556666666666666,FALSE,0,36
"C-PCA","Hausdorff",0.94296719390744,0.0360597539543058,0.935411379273341,0.044331472220009,0.341,0.068,FALSE,0,36
"C-PCA","Ichino-Yaguchi",0.919964850615114,0.0678711189220855,0.916644256700691,0.0746250485312588,0.335,0.075,FALSE,0,36
"C-PCA","Wasserstein",0.914797305213825,0.0690650263620387,0.912160219397366,0.0755336135672905,0.317333333333333,0.0693333333333333,FALSE,0,36
"C-PCA","Centers-Euclidean",0.831912712360867,0.142899824253076,0.829556502973744,0.168026991132577,0.221666666666667,0.0593333333333333,FALSE,0,36
"V-PCA","Int-Euclidean",0.930268892794376,0.0526315172817808,0.924600744138291,0.0597627376035928,0.344666666666667,0.0556666666666667,FALSE,0,36
"V-PCA","Hausdorff",0.943046865846514,0.0361019332161687,0.93506228657952,0.045131606641425,0.338666666666667,0.0653333333333333,FALSE,0,36
"V-PCA","Ichino-Yaguchi",0.920256004686585,0.0675371997656709,0.915964618735822,0.0762177166382426,0.333,0.07,FALSE,0,36
"V-PCA","Wasserstein",0.915886350322203,0.0672993555946104,0.91140171247603,0.07746055132124,0.320666666666667,0.0723333333333333,FALSE,0,36
"V-PCA","Centers-Euclidean",0.831137082601054,0.14422144112478,0.827367675272493,0.172253939801742,0.219666666666667,0.0593333333333333,FALSE,0,36
"MR-PCA","Int-Euclidean",0.726481546572935,0.230080843585237,0.734836766099521,0.254231560386089,0.133,0.0283333333333333,FALSE,0,36
"MR-PCA","Hausdorff",0.723417691857059,0.219339191564148,0.735283148519238,0.247552395720929,0.13,0.0303333333333333,FALSE,0,36
"MR-PCA","Ichino-Yaguchi",0.708812536613943,0.262442882249561,0.715128672121818,0.293817307233226,0.136,0.0313333333333333,FALSE,0,36
"MR-PCA","Wasserstein",0.735899824253076,0.233892208553017,0.739454095685143,0.26290713024554,0.152333333333333,0.033,FALSE,0,36
"MR-PCA","Centers-Euclidean",0.831912712360867,0.142899824253076,0.829556502973744,0.168026991132577,0.221666666666667,0.0593333333333333,FALSE,0,36
"SPCA","Int-Euclidean",0.929972466315173,0.0533462214411248,0.924443542774979,0.0600184284453893,0.347666666666667,0.0556666666666666,FALSE,0,36
"SPCA","Hausdorff",0.94296719390744,0.0360597539543058,0.935411379273341,0.044331472220009,0.341,0.068,FALSE,0,36
"SPCA","Ichino-Yaguchi",0.919964850615114,0.0678711189220855,0.916644256700691,0.0746250485312588,0.335,0.075,FALSE,0,36
"SPCA","Wasserstein",0.914797305213825,0.0690650263620387,0.912160219397366,0.0755336135672905,0.317333333333333,0.0693333333333333,FALSE,0,36
"SPCA","Centers-Euclidean",0.831912712360867,0.142899824253076,0.829556502973744,0.168026991132577,0.221666666666667,0.0593333333333333,FALSE,0,36
"IMDS","Int-Euclidean",0.441817223198594,-0.033609841827768,0.432939191963945,-0.0284298454844552,0.025,0.00166666666666667,TRUE,0,36
"IMDS","Hausdorff",0.556209724663152,-0.0615489162272993,0.558069013177014,-0.0900481436227432,0.0526666666666667,-0.00833333333333333,TRUE,0,36
"IMDS","Ichino-Yaguchi",0.549107205623902,-0.053195079086116,0.547665414256991,-0.0733201782726418,0.0513333333333333,-0.00633333333333333,TRUE,0,36
"IMDS","Wasserstein",0.543789103690685,-0.0618816637375512,0.547161807553544,-0.0782910149968306,0.048,-0.005,FALSE,0,36
"IMDS","Centers-Euclidean",0.506625073227885,-0.00303573520796707,0.502195735297888,-0.00268960581334243,0.0296666666666667,-0.000666666666666668,FALSE,0,36
"Int-UMAP","Int-Euclidean",0.780148799062683,-0.0815465729349737,0.779076784626218,-0.0627382453031183,0.178333333333333,0.00800000000000001,FALSE,0,36
"Int-UMAP","Hausdorff",0.903875805506737,-0.00282601054481546,0.902144885131558,0.00195226535241945,0.284333333333333,0.00566666666666667,FALSE,0,36
"Int-UMAP","Ichino-Yaguchi",0.873582893966022,0.0291107205623902,0.877679729922873,0.0367565890059064,0.294333333333333,0.0193333333333333,FALSE,0,36
"Int-UMAP","Wasserstein",0.859263620386643,0.0169853544229642,0.8645629047246,0.0267559887458141,0.265333333333333,0.0266666666666667,FALSE,0,36
"Int-UMAP","Centers-Euclidean",0.612431165787932,-0.0956203866432337,0.619248125108327,-0.0876053951561314,0.127,-0.004,FALSE,0,36
"C-PCA","Int-Euclidean",0.929334504979496,0.0547041593438782,0.922487370358788,0.0675926116119164,0.341,0.064,FALSE,0,37
"C-PCA","Hausdorff",0.948497363796134,0.0297305213825425,0.940211781278732,0.0396613212814616,0.356333333333333,0.064,FALSE,0,37
"C-PCA","Ichino-Yaguchi",0.928009373169303,0.0547838312829525,0.92196959076232,0.0693227193225259,0.345333333333333,0.0746666666666667,FALSE,0,37
"C-PCA","Wasserstein",0.925389572349151,0.0553509080257762,0.919696095684222,0.0692504946772589,0.334666666666667,0.0713333333333333,FALSE,0,37
"C-PCA","Centers-Euclidean",0.839541886350322,0.137593438781488,0.839657393492597,0.158978493955105,0.219666666666667,0.0496666666666667,FALSE,0,37
"V-PCA","Int-Euclidean",0.929365553602812,0.0546561218512009,0.922721850987198,0.0671266163461416,0.342666666666667,0.0616666666666667,FALSE,0,37
"V-PCA","Hausdorff",0.948069127123609,0.030664323374341,0.94016070927715,0.0398884544807113,0.354666666666667,0.061,FALSE,0,37
"V-PCA","Ichino-Yaguchi",0.927705330990041,0.055469244288225,0.921676993903599,0.0699472108861083,0.346,0.0753333333333333,FALSE,0,37
"V-PCA","Wasserstein",0.925158758055067,0.0558945518453428,0.919277447276516,0.0701610078720043,0.333666666666667,0.068,FALSE,0,37
"V-PCA","Centers-Euclidean",0.838842413591095,0.139081429408319,0.839370218164607,0.159527750361806,0.217333333333333,0.045,FALSE,0,37
"MR-PCA","Int-Euclidean",0.733761570005858,0.216861159929701,0.744689475168499,0.239844600184561,0.143,0.0376666666666667,FALSE,0,37
"MR-PCA","Hausdorff",0.742223784417106,0.203500878734622,0.766911978075001,0.204290699054306,0.147,0.0293333333333333,FALSE,0,37
"MR-PCA","Ichino-Yaguchi",0.713393673110721,0.264579964850615,0.72863644011684,0.278921584385746,0.138333333333333,0.0303333333333333,FALSE,0,37
"MR-PCA","Wasserstein",0.743768014059754,0.23188517867604,0.753784602269352,0.244988319491274,0.157666666666667,0.023,FALSE,0,37
"MR-PCA","Centers-Euclidean",0.839541886350322,0.137593438781488,0.839657393492597,0.158978493955105,0.219666666666667,0.0496666666666667,FALSE,0,37
"SPCA","Int-Euclidean",0.929334504979496,0.0547041593438782,0.922487370358788,0.0675926116119164,0.341,0.064,FALSE,0,37
"SPCA","Hausdorff",0.948497363796134,0.0297305213825425,0.940211781278732,0.0396613212814616,0.356333333333333,0.064,FALSE,0,37
"SPCA","Ichino-Yaguchi",0.928009373169303,0.0547838312829525,0.92196959076232,0.0693227193225259,0.345333333333333,0.0746666666666667,FALSE,0,37
"SPCA","Wasserstein",0.925389572349151,0.0553509080257762,0.919696095684222,0.0692504946772589,0.334666666666667,0.0713333333333333,FALSE,0,37
"SPCA","Centers-Euclidean",0.839541886350322,0.137593438781488,0.839657393492597,0.158978493955105,0.219666666666667,0.0496666666666667,FALSE,0,37
"IMDS","Int-Euclidean",0.547090802577622,-0.0186596367896894,0.533283385092333,-0.0306876954203533,0.033,-0.00533333333333333,TRUE,0,37
"IMDS","Hausdorff",0.573019917984769,-0.0697516110134739,0.580859207076376,-0.0948289235709243,0.0433333333333333,-0.00433333333333333,TRUE,0,37
"IMDS","Ichino-Yaguchi",0.562666080843585,-0.0569338019917985,0.570174110736166,-0.0768840790298446,0.045,-0.00466666666666667,FALSE,0,37
"IMDS","Wasserstein",0.555063854715876,-0.0561312243702401,0.561945069139677,-0.082785635146564,0.042,-0.00666666666666667,FALSE,0,37
"IMDS","Centers-Euclidean",0.501831282952548,0.0222448740480374,0.497252684014644,0.0118804874480395,0.03,-0.00233333333333333,TRUE,0,37
"Int-UMAP","Int-Euclidean",0.789039835969537,-0.0682120679554774,0.794738909120161,-0.0735485519070693,0.175,0.00266666666666666,FALSE,0,37
"Int-UMAP","Hausdorff",0.895764499121265,-0.00674633860574103,0.897880243659542,-0.00419929064916058,0.270666666666667,0.00233333333333334,FALSE,0,37
"Int-UMAP","Ichino-Yaguchi",0.861609256004687,0.0239449326303457,0.872040164308535,0.0270538912282657,0.281,0.0113333333333333,FALSE,0,37
"Int-UMAP","Wasserstein",0.845794376098418,0.00641241944932636,0.857859329738221,0.0112137274416961,0.260333333333333,0.002,FALSE,0,37
"Int-UMAP","Centers-Euclidean",0.591742237844171,-0.0610638547158758,0.596973728104899,-0.0793168825223451,0.105333333333333,-0.011,FALSE,0,37
"C-PCA","Int-Euclidean",0.928854130052724,0.0529888693614529,0.923110751210921,0.0639786083269124,0.336,0.0716666666666667,FALSE,0,38
"C-PCA","Hausdorff",0.946420035149385,0.0305694200351494,0.938998104498374,0.0375534841720932,0.359,0.072,FALSE,0,38
"C-PCA","Ichino-Yaguchi",0.924804920913884,0.0575301698886936,0.921167555005547,0.0655960636447639,0.35,0.068,FALSE,0,38
"C-PCA","Wasserstein",0.921500878734622,0.057593438781488,0.917335166045605,0.0653682564962036,0.330333333333333,0.0606666666666667,FALSE,0,38
"C-PCA","Centers-Euclidean",0.835067369654364,0.141106033977739,0.833137557966933,0.161139290584683,0.218333333333333,0.054,FALSE,0,38
"V-PCA","Int-Euclidean",0.928769185705917,0.0532454598711189,0.923126116948167,0.0640885618520434,0.337,0.0746666666666667,FALSE,0,38
"V-PCA","Hausdorff",0.9461640304628,0.0311329818394844,0.939076605776344,0.0374195463415376,0.357,0.069,FALSE,0,38
"V-PCA","Ichino-Yaguchi",0.92494669009959,0.0572302284710018,0.921152669015817,0.0656185281100573,0.348666666666667,0.0676666666666667,FALSE,0,38
"V-PCA","Wasserstein",0.921620972466315,0.057435266549502,0.917380474936224,0.0653605912822891,0.331,0.0603333333333333,FALSE,0,38
"V-PCA","Centers-Euclidean",0.836480374926772,0.138462800234329,0.832536221705067,0.162493406733936,0.218,0.0546666666666667,FALSE,0,38
"MR-PCA","Int-Euclidean",0.722641476274165,0.216015231400117,0.732883992598532,0.244048170949162,0.141666666666667,0.0343333333333333,FALSE,0,38
"MR-PCA","Hausdorff",0.736746924428823,0.20725834797891,0.749131772135128,0.22520115084137,0.138333333333333,0.0376666666666667,FALSE,0,38
"MR-PCA","Ichino-Yaguchi",0.716423550087874,0.255391915641476,0.719477233332151,0.284209990937761,0.134666666666667,0.0343333333333333,FALSE,0,38
"MR-PCA","Wasserstein",0.741482718219098,0.228390158172232,0.741903016391399,0.255884607596468,0.151,0.0353333333333333,FALSE,0,38
"MR-PCA","Centers-Euclidean",0.835067369654364,0.141106033977739,0.833137557966933,0.161139290584683,0.218333333333333,0.054,FALSE,0,38
"SPCA","Int-Euclidean",0.928854130052724,0.0529888693614529,0.923110751210921,0.0639786083269124,0.336,0.0716666666666667,FALSE,0,38
"SPCA","Hausdorff",0.946420035149385,0.0305694200351494,0.938998104498374,0.0375534841720932,0.359,0.072,FALSE,0,38
"SPCA","Ichino-Yaguchi",0.924804920913884,0.0575301698886936,0.921167555005547,0.0655960636447639,0.35,0.068,FALSE,0,38
"SPCA","Wasserstein",0.921500878734622,0.057593438781488,0.917335166045605,0.0653682564962036,0.330333333333333,0.0606666666666667,FALSE,0,38
