"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","Q_TC_spread","B_TC_spread","Q_RE_spread","B_RE_spread","Q_LC_spread","B_LC_spread","rep"
"SPCA","Centers-Euclidean",40,0.907975636743215,0.0581182602644398,0.881887336764511,0.0887209756009548,0.529166666666667,0.10008,1.56576200427416e-06,2.43562978441414e-06,1.36449444392284e-05,1.28913900745292e-05,0,0.000416666666666704,11
"SPCA","Centers-Euclidean",5,0.900034132420091,0.100257214611872,0.896032485993881,0.110472433168459,0.224666666666667,0.033,9.13242009148441e-06,1.82648401827468e-05,2.54693998080757e-05,2.43620345990181e-05,0,0.002,11
"SPCA","Hausdorff",10,0.914834868189807,0.0698212536613942,0.911467895403681,0.0793683266237765,0.331,0.0622266666666667,5.27240773284809e-06,1.28881077914311e-05,2.17421574330023e-05,2.02399720103663e-05,0,0.00100000000000003,11
"SPCA","Hausdorff",20,0.915562727272727,0.0590580210265924,0.906219118808605,0.0739965131200963,0.432106666666667,0.0849866666666667,3.09214594929053e-06,6.80272108843916e-06,1.87070502438713e-05,1.65327847064245e-05,0.000166666666666648,0.00116666666666668,11
"SPCA","Hausdorff",40,0.919201377870564,0.0499159916492693,0.899031394723883,0.0697643048487756,0.558583333333333,0.102391666666667,8.69867780139977e-07,2.08768267229154e-06,1.60047062339741e-05,1.49098970368827e-05,0,0.000749999999999945,11
"SPCA","Hausdorff",5,0.91709095890411,0.0804529680365297,0.9156781036986,0.0849356711043302,0.268666666666667,0.02612,6.84931506855779e-06,1.59817351598202e-05,2.90375765927831e-05,2.46901428090918e-05,0,0.002,11
"SPCA","Ichino-Yaguchi",10,0.903103175161101,0.079880726420621,0.899419208599286,0.0908315181068994,0.310253333333333,0.05426,0.000134153485647381,0.000263620386643293,5.18349920316519e-05,0.000120710615837683,0.000666666666666649,0.00199999999999999,11
"SPCA","Ichino-Yaguchi",20,0.904923376623377,0.0683119851576994,0.894505426754016,0.0848091293090359,0.403443333333333,0.07565,0.000183364254792817,0.000358070500927621,5.27484863511729e-05,0.00010517296695256,0.000666666666666649,0.00116666666666668,11
"SPCA","Ichino-Yaguchi",40,0.909788315935978,0.0552522894919972,0.887559289472023,0.079072630910052,0.532798333333333,0.095595,3.56645789840737e-05,6.22825330549581e-05,2.90121814482402e-05,4.66864884657026e-05,8.33333333334352e-05,0.000750000000000028,11
"SPCA","Ichino-Yaguchi",5,0.906743196347032,0.0884293150684931,0.904144148600208,0.0961576149814209,0.244,0.03096,3.76712328767903e-05,7.53424657534696e-05,4.91342044606213e-05,7.5546915372704e-05,0,0.002,11
"SPCA","Int-Euclidean",10,0.917549654364382,0.0582807029876977,0.908766942064769,0.0752135671062382,0.341,0.0583666666666667,4.10076156998063e-06,8.20152314007228e-06,1.1885456864702e-05,1.41897801344409e-05,0,0.00133333333333334,11
"SPCA","Int-Euclidean",20,0.918653215831787,0.0477918491032777,0.904673414294533,0.0684188029379478,0.438,0.06399,1.54607297453424e-06,3.71057513914863e-06,9.66113319822437e-06,1.16933808255726e-05,0,0.000833333333333353,11
"SPCA","Int-Euclidean",40,0.91915388308977,0.0418090048712595,0.897309284635644,0.0639781288720385,0.553616666666667,0.078,1.39178844815735e-06,2.43562978419209e-06,8.73361985620491e-06,1.0513488748129e-05,8.33333333333242e-05,0.000583333333333297,11
"SPCA","Int-Euclidean",5,0.915244132420091,0.0755291780821918,0.910256738112229,0.0849098998449689,0.246666666666667,0.0493866666666667,6.84931506844677e-06,1.1415525114078e-05,1.54620994003984e-05,2.10809524981426e-05,0,0.00133333333333333,11
"SPCA","Wasserstein",10,0.901643796133568,0.0843257644991212,0.900047211285258,0.0907483096844674,0.307,0.0508333333333333,5.27240773284809e-06,8.20152313996125e-06,2.02392044142963e-05,1.756873784034e-05,0,0.001,11
"SPCA","Wasserstein",20,0.90388925170068,0.0712630303030303,0.894914567259472,0.0848781444599622,0.403166666666667,0.07366,3.09214594929053e-06,4.94743351886484e-06,1.67262015355885e-05,1.57736238273615e-05,0,0.000666666666666677,11
"SPCA","Wasserstein",40,0.909273368128045,0.0570291440501044,0.887925381714593,0.0791673931568088,0.5325,0.0954716666666667,1.21781489215156e-06,2.08768267218051e-06,1.4269488418206e-05,1.36923628403368e-05,0,5e-04,11
"SPCA","Wasserstein",5,0.905586757990868,0.0917711415525114,0.905316896752549,0.0948747889854074,0.23636,0.0163333333333333,7.99086757996559e-06,1.59817351598202e-05,2.64947379645664e-05,2.70689273322855e-05,0.000666666666666677,0.00200000000000002,11
"V-PCA","Centers-Euclidean",10,0.897853110720562,0.0890965905096661,0.891200328254764,0.105345810514622,0.296666666666667,0.0558533333333333,4.68658465146987e-06,9.37316930293974e-06,1.65393915696477e-05,2.71790400843269e-05,0,0.00133333333333334,11
"V-PCA","Centers-Euclidean",20,0.90046716759431,0.0757607544836117,0.886927330834131,0.0978636214001415,0.396833333333333,0.0733433333333333,3.40136054410856e-06,5.56586270872295e-06,1.36873279638072e-05,2.02042818638615e-05,0,0.000833333333333353,11
"V-PCA","Centers-Euclidean",40,0.907900956854558,0.0581750661099513,0.881065468193324,0.0901882397892131,0.528666666666667,0.10108,1.39178844815735e-06,2.43562978441414e-06,1.21583347346688e-05,1.75642954268335e-05,0,5e-04,11
"V-PCA","Centers-Euclidean",5,0.900400114155251,0.0993561187214612,0.894808804783818,0.112734532568841,0.224666666666667,0.03408,7.99086757996559e-06,2.05479452055624e-05,2.17781824445318e-05,3.76504171075431e-05,0,0.00266666666666666,11
"V-PCA","Hausdorff",10,0.91493323960164,0.0694347978910369,0.911317808135689,0.0795087647338138,0.333333333333333,0.0645,5.27240773284809e-06,1.05448154655852e-05,2.7532134256214e-05,1.7055983695044e-05,0,0.00100000000000001,11
"V-PCA","Hausdorff",20,0.915456048237477,0.0592233642547928,0.905992191739815,0.0743248797350218,0.43176,0.0842033333333333,3.09214594929053e-06,4.32900432900674e-06,2.2211457101462e-05,1.42477818983189e-05,0.000166666666666704,0.001,11
"V-PCA","Hausdorff",40,0.919154958246347,0.0499279958246347,0.898848340595784,0.0699989592121244,0.557333333333333,0.099225,1.04384133614577e-06,1.73973556016893e-06,1.91498402197787e-05,1.30082839940177e-05,0,0.000666666666666677,11
"V-PCA","Hausdorff",5,0.917087328767123,0.0802998630136987,0.915442109407683,0.0852630099006652,0.271333333333333,0.0276666666666667,5.70776255703898e-06,1.36986301368935e-05,3.44103485329095e-05,2.47721698616032e-05,0,0.00200000000000002,11
"V-PCA","Ichino-Yaguchi",10,0.903215946104277,0.0794450380785003,0.899281191195428,0.0908723958191808,0.3093,0.05376,0.000125366139425931,0.000262448740480425,5.9560078436105e-05,0.000132580720781886,0.000666666666666649,0.00166666666666666,11
"V-PCA","Ichino-Yaguchi",20,0.904689461966605,0.0686544217687074,0.894293355389237,0.0850313803163232,0.403026666666667,0.0754233333333333,0.000119356833642392,0.000238713667285007,4.67202691670776e-05,0.000105689084207855,5e-04,0.00133333333333335,11
"V-PCA","Ichino-Yaguchi",40,0.90995953375087,0.0547837995824635,0.887417496411799,0.0791444770050771,0.533276666666667,0.0967316666666667,3.34029227557764e-05,6.78496868475875e-05,3.11355529585278e-05,5.55367548806807e-05,8.33333333333242e-05,0.000666666666666704,11
"V-PCA","Ichino-Yaguchi",5,0.906776141552511,0.0881187671232876,0.903970457136764,0.0962642255415836,0.242666666666667,0.03108,3.53881278538637e-05,7.07762557077274e-05,5.36456923493356e-05,8.37496206248928e-05,0,0.002,11
"V-PCA","Int-Euclidean",10,0.917702284710018,0.0578845225541887,0.90848566924318,0.075740521041112,0.341,0.0608533333333333,4.68658465146987e-06,7.02987697709379e-06,8.84500900621976e-06,1.79371839327258e-05,0,0.00166666666666668,11
"V-PCA","Int-Euclidean",20,0.918478497217069,0.048009090909091,0.904357920105734,0.0689977280334198,0.437666666666667,0.0663333333333333,3.09214594929053e-06,4.94743351886484e-06,6.50271981694761e-06,1.41024855998401e-05,0,0.001,11
"V-PCA","Int-Euclidean",40,0.919040762004175,0.0419601322199026,0.897026632477383,0.0644746859924235,0.553448333333333,0.078905,1.21781489215156e-06,1.73973556016893e-06,5.42438708517334e-06,1.22014094961626e-05,8.33333333333242e-05,0.000500000000000028,11
"V-PCA","Int-Euclidean",5,0.915648675799087,0.0747208219178082,0.91002011549409,0.0854141086530338,0.245333333333333,0.04968,1.02739726028922e-05,1.82648401826357e-05,1.02123680389976e-05,2.4936223966654e-05,0,0.002,11
"V-PCA","Wasserstein",10,0.901879777387229,0.0836560281195079,0.900013219692277,0.0906076530858972,0.307666666666667,0.05302,4.10076157009165e-06,1.17164616285637e-05,2.68259459124121e-05,2.36266056765633e-05,0,0.00066666666666669,11
"V-PCA","Wasserstein",20,0.904032653061224,0.0707919604205318,0.894834236580749,0.084841179476675,0.403333333333333,0.07376,2.47371675943242e-06,4.94743351886484e-06,2.20887165859329e-05,1.81309153979015e-05,0,5e-04,11
"V-PCA","Wasserstein",40,0.909302487821851,0.0567775295755045,0.887813627654426,0.0791894287381551,0.5325,0.0956816666666667,1.21781489215156e-06,2.08768267229154e-06,1.89225846132235e-05,1.60969243180875e-05,0,5e-04,11
"V-PCA","Wasserstein",5,0.904672305936073,0.0934531050228311,0.904902049035772,0.095524149584533,0.233626666666667,0.0153733333333333,1.02739726026702e-05,1.82648401826357e-05,3.46974432167135e-05,3.18264963785203e-05,0.000666666666666677,0.00133333333333334,11
"C-PCA","Centers-Euclidean",10,0.872536168717047,0.109492349150557,0.875500212900434,0.11652106754799,0.272333333333333,0.03452,4.68658465135885e-06,1.17164616285637e-05,7.45719539141376e-06,1.28096424798774e-05,0,0.000333333333333352,12
"C-PCA","Centers-Euclidean",20,0.870385899814471,0.097784143475572,0.86817656165966,0.110840382114481,0.357666666666667,0.0500966666666667,1.85528756957432e-06,3.09214594929053e-06,6.94547115165367e-06,9.86646084454035e-06,0,5e-04,12
"C-PCA","Centers-Euclidean",40,0.875019446764092,0.0774727139874739,0.860170934998546,0.103136933683865,0.480833333333333,0.0800033333333333,8.69867780028954e-07,2.08768267218051e-06,5.83464061965078e-06,7.81347310872815e-06,0,0.000333333333333352,12
"C-PCA","Centers-Euclidean",5,0.878045342465753,0.121617534246575,0.881872374108981,0.123167048092461,0.220666666666667,0.0343733333333333,7.99086757996559e-06,1.1415525114189e-05,9.96628688143542e-06,1.59132481892671e-05,0,0.000666666666666677,12
"C-PCA","Hausdorff",10,0.892326959578207,0.0920851083772701,0.89818604654733,0.0926400435503281,0.321666666666667,0.0435666666666667,3.5149384886024e-06,8.20152313996125e-06,6.60823418674461e-06,1.52567386103586e-05,0,0.00166666666666668,12
"C-PCA","Hausdorff",20,0.889285231910946,0.0772410389610389,0.890226909296135,0.0872703358360295,0.402166666666667,0.0522833333333333,2.16450216439235e-06,4.32900432900674e-06,6.01479793382875e-06,1.21730711506868e-05,0,0.00116666666666668,12
"C-PCA","Hausdorff",40,0.889154624217119,0.0658614822546973,0.880602671729645,0.0828581211352736,0.510416666666667,0.083105,1.21781489215156e-06,3.47947112033786e-06,5.0316612933976e-06,1.06162761403517e-05,0,0.000666666666666621,12
"C-PCA","Hausdorff",5,0.903368356164383,0.0912956164383561,0.906954689076457,0.0931470679430076,0.275333333333333,0.0381066666666667,7.99086757985457e-06,1.82648401826357e-05,9.96628688132439e-06,1.821000565988e-05,0,0.00266666666666668,12
"C-PCA","Ichino-Yaguchi",10,0.879637902753369,0.0977970005858231,0.884913502490005,0.0996848824265491,0.291486666666667,0.0345,2.57762155828622e-05,4.68658465142546e-05,4.28372314161818e-05,8.16430485045677e-05,0.000333333333333352,0.00166666666666668,12
"C-PCA","Ichino-Yaguchi",20,0.876737526283241,0.0881423376623377,0.876907012649124,0.0956991684718971,0.368633333333333,0.0479633333333333,0.00015955473098328,0.00030241187384028,6.07885552358356e-05,0.000111352820002172,0.000666666666666649,0.00116666666666668,12
"C-PCA","Ichino-Yaguchi",40,0.878167372999304,0.072982108559499,0.867606312003814,0.0904096028103828,0.486605,0.0776516666666667,0.000148921363952614,0.000304801670146015,4.88637456974583e-05,8.4793543319972e-05,0.000416666666666676,0.00108333333333335,12
"C-PCA","Ichino-Yaguchi",5,0.888985867579909,0.102092191780822,0.893439496025789,0.101937994110458,0.23964,0.033,3.42465753424559e-05,5.02283105023871e-05,4.82319068828563e-05,0.00010015503112927,0.000666666666666649,0.002,12
"C-PCA","Int-Euclidean",10,0.897169091974224,0.074076625659051,0.891999271797002,0.0924814595623505,0.307333333333333,0.05212,2.92911540711316e-06,8.20152313996125e-06,6.07859292889312e-06,1.22646493015133e-05,0,0.000333333333333338,12
"C-PCA","Int-Euclidean",20,0.892838998144712,0.068279876314162,0.885474396313169,0.0868556514975037,0.403666666666667,0.0551766666666667,2.16450216450337e-06,6.18429189858105e-06,4.75080606265887e-06,8.71612753834683e-06,0,0.000666666666666677,12
"C-PCA","Int-Euclidean",40,0.890227338204593,0.0579714057063327,0.876248608561486,0.0814393041823468,0.5115,0.07109,1.04384133603475e-06,2.43562978419209e-06,4.16544113934769e-06,7.8457157021844e-06,0,0.000583333333333352,12
"C-PCA","Int-Euclidean",5,0.899189611872146,0.08899100456621,0.895782168139052,0.101811014592613,0.234,0.0406666666666667,6.84931506855779e-06,1.14155251143e-05,8.28473230474192e-06,1.55851399791657e-05,0,0,12
"C-PCA","Wasserstein",10,0.879035559461043,0.0996221909783245,0.8844438323122,0.101961587591227,0.286486666666667,0.0340133333333333,3.51493848871343e-06,8.20152314007228e-06,6.7226059946579e-06,1.60074475236555e-05,0.000333333333333352,0.00166666666666669,12
"C-PCA","Wasserstein",20,0.874830352504638,0.0922421521335807,0.875977296051166,0.0986729271248256,0.364666666666667,0.04275,3.09214594929053e-06,5.56586270872295e-06,5.88871803619551e-06,1.2238809232526e-05,0,0.001,12
"C-PCA","Wasserstein",40,0.877296882393876,0.0745510229645094,0.866866556272978,0.0927178474158829,0.484416666666667,0.0766583333333333,1.21781489215156e-06,2.43562978430312e-06,5.58550904028454e-06,1.06020140132057e-05,0,0.000500000000000028,12
"C-PCA","Wasserstein",5,0.887287260273973,0.106578721461187,0.89263998080567,0.105034070756536,0.231333333333333,0.0283733333333333,1.25570776257078e-05,2.05479452055624e-05,1.1606827931776e-05,2.14910877607416e-05,0,0.00333333333333333,12
"IMDS","Centers-Euclidean",10,0.532353040421793,-0.0323461980082015,0.5354718559996,-0.0469845947162067,0.053,0.000666666666666666,0.000178676039835901,0.000352665495020554,0.000266592240556029,0.000534529309349385,0,0,12
"IMDS","Centers-Euclidean",20,0.528421150278293,-0.0308198392084106,0.529371250477644,-0.0435998651651231,0.08957,-0.00123666666666667,0.000101422387136618,0.000192949907235507,0.000211257408131327,0.000430451369434925,0.000166666666666676,0.000166666666666662,12
"IMDS","Centers-Euclidean",40,0.525382446068198,-0.0242981280445372,0.521077251230612,-0.0397903178942526,0.15125,-0.00808333333333333,1.94850382742029e-05,3.34029227556654e-05,0.000171840210929308,0.00034175435821665,0,0,12
"IMDS","Centers-Euclidean",5,0.530881917808219,-0.0457162557077626,0.538776034976335,-0.0549419560170944,0.0253333333333333,-0.004,0.00032648401826485,0.000636986301369991,0.000391884243423513,0.000775237673384721,0,0,12
"IMDS","Hausdorff",10,0.539047545401289,-0.0302183011130639,0.539232508060142,-0.0444026527504578,0.0516666666666667,-0.00567333333333333,0.000160515524311622,0.00030462800234321,0.000417896163600995,0.000832302835668597,0,0.00066666666666667,12
"IMDS","Hausdorff",20,0.534999981447124,-0.0271709461966604,0.533565296861992,-0.0404049149284313,0.0913333333333333,-0.000669999999999996,9.18367346938176e-05,0.00016944959802101,0.00035566153480282,0.000713585091430824,0,0.000333333333333338,12
"IMDS","Hausdorff",40,0.534900330549756,-0.0202237926235212,0.526406050040309,-0.0365221334248173,0.156,-0.00871,1.27000695894219e-05,2.57480862908555e-05,0.000306485309522819,0.000625129318888806,0,0.000416666666666662,12
"IMDS","Hausdorff",5,0.540210502283105,-0.0467009132420091,0.54253638884104,-0.0528382689010836,0.0286666666666667,-0.00601333333333333,0.000125570776255635,0.000244292237442933,0.00058243308643191,0.00118488077367929,0,0.00133333333333333,12
"IMDS","Ichino-Yaguchi",10,0.538608002343292,-0.0233420269478617,0.541056508561843,-0.0346860688229667,0.0536666666666667,-0.000506666666666667,3.74926772115369e-05,9.25600468659749e-05,0.000272700769729961,0.000590606804615978,0,0.000333333333333331,12
"IMDS","Ichino-Yaguchi",20,0.534686196660482,-0.0219303896103897,0.535100095971618,-0.0323109774125373,0.0957366666666667,-0.00200666666666667,0.000182127396413101,0.000363017934446486,0.00026566737410838,0.000571800635150055,0.000166666666666676,5e-04,12
"IMDS","Ichino-Yaguchi",40,0.534085490605428,-0.0173406123869172,0.527598067900975,-0.0296086716066343,0.157215,-0.00585333333333333,3.25330549756364e-05,5.9846903270766e-05,0.000195564727840103,0.000421468088859234,8.33333333333242e-05,0.000333333333333338,12
"IMDS","Ichino-Yaguchi",5,0.542736050228311,-0.0413448858447489,0.54606887401465,-0.0430154309291204,0.0313333333333333,-0.00101333333333333,0.000173515981735095,0.000351598173515932,0.000394878230840612,0.000839957017824411,0,0.000666666666666666,12
"IMDS","Int-Euclidean",10,0.517757246631517,-0.0270968717047452,0.523126836431274,-0.0373602123968907,0.0506666666666667,0.00184,1.69888693614118e-05,3.86643233744044e-05,0.000147928035723277,0.000279761117975952,0,0.000333333333333331,12
"IMDS","Int-Euclidean",20,0.507348348794063,-0.0084992455163884,0.514831421696348,-0.0291978312697338,0.0837266666666667,-0.000720000000000001,0.000185219542362391,0.00036487322201606,0.00014471832383689,0.000280761806104923,5e-04,0.000833333333333339,12
"IMDS","Int-Euclidean",40,0.496905153096729,0.018142052887961,0.503985901933027,-0.0191466561397168,0.13225,-0.01237,5.41057759220753e-05,9.81210855951486e-05,0.000111392479651085,0.000205158716106935,0,0.000250000000000007,12
"IMDS","Int-Euclidean",5,0.520323767123288,-0.0397173972602739,0.527398343053539,-0.0435189572721083,0.0246666666666667,0.006,0.000340182648401854,0.000696347031963529,0.000312030907793304,0.000590922886367917,0,0,12
"IMDS","Wasserstein",10,0.536921487990627,-0.0219876508494435,0.538636518258116,-0.0330500035693215,0.057,-0.00134,1.46455770357878e-05,4.33509080259853e-05,0.000286767734500204,0.000563347934544933,0,0.000666666666666666,12
